response_id,has_connect_id,recruitment_source,followup_date,intake_created_at,has_consented,is_adult,is_domestic,is_english_proficient,is_eligible,has_completed_tp1,has_completed_tp2,has_completed_tp3,has_passed_attn_tp1,has_passed_attn_tp2,has_passed_attn_tp3,n_followups,n_total,completion_rate,first_followup_at,last_followup_at
R_1Om1kxYG5IMw9kR,true,cloudresearch,2026-06-05,2026-06-03 13:08:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:06:38,2026-06-05 22:14:53
R_1TtJHFzJM55Ng2q,true,cloudresearch,2026-06-05,2026-06-03 13:15:11,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:06:08,2026-06-05 22:37:32
R_1dKZbbs55hfxcMd,true,cloudresearch,2026-06-05,2026-06-03 13:14:14,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-05 13:09:33,2026-06-05 13:09:33
R_1guTgET99N9SLAT,true,cloudresearch,2026-06-05,2026-06-03 13:04:53,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:03:36,2026-06-05 21:20:11
R_1mglZSHF6h7fnif,true,cloudresearch,2026-06-05,2026-06-03 13:44:08,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-05 17:41:08,2026-06-05 17:52:27
R_1mn5eeDdlgftey8,true,cloudresearch,2026-06-05,2026-06-03 13:11:44,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-05 13:59:57,2026-06-05 17:07:46
R_1rfDBzpTyXvi5li,true,cloudresearch,2026-06-05,2026-06-03 13:05:37,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:04:50,2026-06-05 22:05:46
R_1vWHfIBgxc3PtMB,true,cloudresearch,2026-06-05,2026-06-03 12:48:17,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:06:14,2026-06-05 21:24:29
R_1xihgqGmAqbng2t,true,cloudresearch,2026-06-05,2026-06-03 12:44:13,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:10:20,2026-06-05 21:15:24
R_229jV2s6Jekzhsk,true,cloudresearch,2026-06-05,2026-06-03 12:46:06,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:04:26,2026-06-05 21:03:14
R_3075A4nWkFNOmHG,true,cloudresearch,2026-06-05,2026-06-03 13:19:54,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:55:48,2026-06-05 22:37:38
R_30Zc44TgVLcCBTj,true,cloudresearch,2026-06-05,2026-06-03 13:44:04,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_31783gNk07yVEqq,true,cloudresearch,2026-06-05,2026-06-03 13:17:14,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:13:12,2026-06-05 21:45:53
R_31E2GmX4vgJN4Ln,true,cloudresearch,2026-06-05,2026-06-03 13:20:11,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:10:49,2026-06-05 21:04:59
R_34IcE4gyXHAC5Qn,false,snowball,2026-06-05,2026-06-04 22:30:21,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_37Pjh2oxL2VyQWR,true,cloudresearch,2026-06-05,2026-06-03 12:47:01,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 16:32:24,2026-06-06 00:03:53
R_3CHDEBBcNev46mB,true,cloudresearch,2026-06-05,2026-06-03 13:39:17,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3Ca7uM5qNG8onkL,true,cloudresearch,2026-06-05,2026-06-03 13:04:49,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3DZLQh2ORnKEBgt,true,cloudresearch,2026-06-05,2026-06-03 13:00:54,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-05 14:54:34,2026-06-05 18:16:21
R_3FRPiB9epLqW2VB,true,cloudresearch,2026-06-05,2026-06-03 12:50:32,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3GVy7TZg9iKaBaU,false,snowball,2026-06-05,2026-05-29 16:04:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:05:02,2026-06-05 22:24:08
R_3Jh0VYZT6w2pujR,true,cloudresearch,2026-06-05,2026-06-03 12:53:59,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:39:14,2026-06-05 21:22:58
R_3KVDk8kD9Sp2VtA,true,cloudresearch,2026-06-05,2026-06-03 12:57:07,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3MZ5qMP5fN4tvj3,false,snowball,2026-06-05,2026-05-30 11:06:04,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-05 14:21:55,2026-06-05 22:47:34
R_3PuCY2Ma5PbKzpm,true,cloudresearch,2026-06-05,2026-06-03 12:58:21,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3SwfwndXdCsxYop,true,cloudresearch,2026-06-05,2026-06-03 13:30:04,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3cZo7qRIVJgeo7Y,true,cloudresearch,2026-06-05,2026-06-03 12:46:41,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:27:02,2026-06-05 21:23:38
R_3eLvYlKHKtn6jF7,true,cloudresearch,2026-06-05,2026-06-03 13:27:32,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3gi1OsiSuYRizzz,true,cloudresearch,2026-06-05,2026-06-03 12:45:14,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3hKhkORJXIwYftq,false,snowball,2026-06-05,2026-06-05 03:15:12,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:04:01,2026-06-05 21:02:42
R_3hL9GoTCzZEmCzW,true,cloudresearch,2026-06-05,2026-06-03 13:02:58,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:23:16,2026-06-05 22:22:19
R_3hSkzQxcHCjbUZj,true,cloudresearch,2026-06-05,2026-06-03 12:50:57,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:07:38,2026-06-05 22:26:33
R_3lUcOEbdvLWp6OB,true,cloudresearch,2026-06-05,2026-06-03 13:14:53,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:03:26,2026-06-05 21:13:48
R_3nRSjJcg9qAgJO1,true,cloudresearch,2026-06-05,2026-06-03 12:57:49,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-05 15:04:44,2026-06-05 15:04:44
R_3npzY58RVm1dJn3,true,cloudresearch,2026-06-05,2026-06-03 13:11:59,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:05:09,2026-06-05 21:18:27
R_3u8Kr79ULjS3pHr,true,cloudresearch,2026-06-05,2026-06-03 13:01:10,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:08:08,2026-06-05 21:05:24
R_3xy0BrQHwCuUxzs,true,cloudresearch,2026-06-05,2026-06-03 12:45:57,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3ym6CeURVgpMcrS,false,snowball,2026-06-05,2026-05-29 22:44:33,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:51:31,2026-06-05 22:10:50
R_3zROuLfghaRvtjM,true,cloudresearch,2026-06-05,2026-06-03 13:08:08,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 21:53:03,2026-06-06 02:05:40
R_3zvESVKHuA9XP8e,true,cloudresearch,2026-06-05,2026-06-03 12:46:05,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:20:56,2026-06-05 22:05:45
R_4jeq3RiXB0hYP18,true,cloudresearch,2026-06-05,2026-06-03 12:49:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_50eCN5rUsIDFw8I,true,cloudresearch,2026-06-05,2026-06-03 13:04:51,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:09:03,2026-06-05 21:10:11
R_554KOQxr2bgOdu9,true,cloudresearch,2026-06-05,2026-06-03 13:17:23,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:09:42,2026-06-05 21:12:55
R_58A5CYCwUwnMYLY,false,snowball,2026-06-05,2026-06-04 23:38:22,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-05 13:33:19,2026-06-05 18:39:34
R_5GKaXnLlfK1R1k4,true,cloudresearch,2026-06-05,2026-06-03 12:53:48,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:38:45,2026-06-05 21:23:42
R_5N9O0TkJFsl9MNb,true,cloudresearch,2026-06-05,2026-06-03 12:57:15,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-05 14:58:04,2026-06-05 14:58:04
R_5P7XXpCCTv9fGxh,true,cloudresearch,2026-06-05,2026-06-03 13:09:55,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:06:24,2026-06-05 22:04:51
R_5Pcdu6aOWXgZzmI,true,cloudresearch,2026-06-05,2026-06-03 12:52:22,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:04:07,2026-06-05 21:08:40
R_5Qa9bu3VHuM0mfn,false,snowball,2026-06-05,2026-05-31 19:30:13,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5Uft67OEXzHmFpG,true,cloudresearch,2026-06-05,2026-06-03 12:53:54,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5WNDuG8N60Zsf5L,true,cloudresearch,2026-06-05,2026-06-03 12:56:45,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-05 22:30:00,2026-06-05 22:30:00
R_5WfmMMWVQ3WnCox,true,cloudresearch,2026-06-05,2026-06-03 12:51:56,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:12:37,2026-06-05 21:04:51
R_5jOEJy0kluErhc9,true,cloudresearch,2026-06-05,2026-06-03 12:52:52,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5pHFCdyZZsFBO8N,false,snowball,2026-06-05,2026-05-30 02:19:19,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:18:06,2026-06-05 21:45:24
R_5sGsYIQUjC5kVJn,true,cloudresearch,2026-06-05,2026-06-03 12:53:13,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:09:57,2026-06-05 21:09:00
R_5xXYf6K5rnefi1D,true,cloudresearch,2026-06-05,2026-06-03 12:53:41,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:07:32,2026-06-05 21:06:43
R_60YhjlZyz18bJvR,true,cloudresearch,2026-06-05,2026-06-03 13:43:07,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_63PnjJ7TpOQlHEt,true,cloudresearch,2026-06-05,2026-06-03 13:27:09,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:35:26,2026-06-05 21:59:11
R_63eeGtR1upkT0WP,true,cloudresearch,2026-06-05,2026-06-03 12:46:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:22:12,2026-06-05 21:43:09
R_63wqA5XGuPGpbty,true,cloudresearch,2026-06-05,2026-06-03 13:27:42,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6ALSqP1IbSWcwo1,true,cloudresearch,2026-06-05,2026-06-03 12:57:02,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6D13233BtivBCRX,true,cloudresearch,2026-06-05,2026-06-03 13:15:55,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:51:33,2026-06-05 21:02:53
R_6Fyc1EsuxD3bvI9,true,cloudresearch,2026-06-05,2026-06-03 13:10:01,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:10:15,2026-06-05 21:08:48
R_6GAzam0Ebj3GB7b,true,cloudresearch,2026-06-05,2026-06-03 12:55:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6GfeuWv4E3aa5Hw,true,cloudresearch,2026-06-05,2026-06-03 12:42:41,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6OkgSBtPR77rDah,true,cloudresearch,2026-06-05,2026-06-03 12:50:31,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6PmYNs9JQg4g6Kl,true,cloudresearch,2026-06-05,2026-06-03 13:16:46,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6PpLm2iU33lCLWS,true,cloudresearch,2026-06-05,2026-06-03 12:45:46,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:07:26,2026-06-05 22:08:11
R_6Yb2MJti4Lub63n,true,cloudresearch,2026-06-05,2026-06-03 13:02:53,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-05 13:04:51,2026-06-05 17:11:44
R_6YnaRU9Bo6giXJN,true,cloudresearch,2026-06-05,2026-06-03 12:50:35,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6f5OFTd0Qx7PuP7,true,cloudresearch,2026-06-05,2026-06-03 12:51:48,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6iDbS73AX99E31a,true,cloudresearch,2026-06-05,2026-06-03 13:08:40,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:09:15,2026-06-05 21:18:16
R_6igIKYOeZqKpknN,false,snowball,2026-06-05,2026-06-02 21:50:28,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:26:37,2026-06-05 22:37:21
R_6jd0rHvZFHVneEQ,false,snowball,2026-06-05,2026-06-01 20:19:20,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:34:23,2026-06-05 21:06:32
R_6k7gSR5JiJZuBIi,true,cloudresearch,2026-06-05,2026-06-03 13:25:53,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:30:37,2026-06-05 21:09:16
R_6lWSqIpH6E7uNZO,true,cloudresearch,2026-06-05,2026-06-03 12:58:24,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6n9nSxHKBaxsngP,true,cloudresearch,2026-06-05,2026-06-03 12:52:27,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6nHS3obVv6RNr83,true,cloudresearch,2026-06-05,2026-06-03 13:16:38,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:14:23,2026-06-05 21:26:21
R_6otHb4bMKdHxXWD,true,cloudresearch,2026-06-05,2026-06-03 13:14:32,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-05 14:06:13,2026-06-05 18:05:21
R_6pJw4BsAsCuXlI0,true,cloudresearch,2026-06-05,2026-06-03 13:06:16,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:06:29,2026-06-05 21:49:07
R_6pKy5OR13ILoSiw,true,cloudresearch,2026-06-05,2026-06-03 12:59:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:05:23,2026-06-05 21:20:39
R_6rutvoPMIHpfFHY,true,cloudresearch,2026-06-05,2026-06-03 14:23:14,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6tyPuXWLYw5p77b,true,cloudresearch,2026-06-05,2026-06-03 14:02:57,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6ysIQsRAp9ft2Tf,false,snowball,2026-06-05,2026-06-02 18:44:00,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_736UQXBbWJ6uNZT,true,cloudresearch,2026-06-05,2026-06-03 13:13:45,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:39:49,2026-06-05 22:56:01
R_76bdiFTeDyMudoI,true,cloudresearch,2026-06-05,2026-06-03 12:52:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:06:29,2026-06-05 22:03:03
R_7HYA1S2DjnIxluF,false,snowball,2026-06-05,2026-05-29 16:29:26,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-05 13:09:22,2026-06-05 13:09:22
R_7M5qibIw8DWVVwZ,true,cloudresearch,2026-06-05,2026-06-03 12:51:43,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:42:08,2026-06-05 21:38:31
R_7P8mPgU98ZOFGKr,true,cloudresearch,2026-06-05,2026-06-03 13:15:57,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:25:36,2026-06-05 21:07:48
R_7QGtHWf8MhTGabU,true,cloudresearch,2026-06-05,2026-06-03 12:53:09,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7TNwlMB5tf7mj19,true,cloudresearch,2026-06-05,2026-06-03 12:44:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:12:01,2026-06-05 21:07:37
R_7VI1YXHgHRUPWkh,true,cloudresearch,2026-06-05,2026-06-03 13:33:34,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:04:32,2026-06-05 22:50:16
R_7hGXdoWxHSi312a,true,cloudresearch,2026-06-05,2026-06-03 13:10:52,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:17:42,2026-06-05 23:16:22
R_7kRNS1F3eMUu0Lw,true,cloudresearch,2026-06-05,2026-06-03 13:15:03,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:05:26,2026-06-05 23:44:05
R_7nvtqrZ7LpoBkbv,true,cloudresearch,2026-06-05,2026-06-03 12:46:30,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:14:54,2026-06-05 21:04:40
R_7rZOXBpyPIiPpAC,true,cloudresearch,2026-06-05,2026-06-03 13:00:36,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 21:10:27,2026-06-06 00:14:38
R_7syJRfrAqjpIQLk,true,cloudresearch,2026-06-05,2026-06-03 12:53:47,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:55:31,2026-06-05 21:48:04
R_7zbtXn8MsULNBuB,true,cloudresearch,2026-06-05,2026-06-03 12:53:27,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:20:16,2026-06-05 22:43:45
R_7zcHSF8sP1QqrS6,true,cloudresearch,2026-06-05,2026-06-03 13:03:58,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-05 19:03:57,2026-06-05 19:03:57
R_110yhrSNrFQb592,true,cloudresearch,2026-06-04,2026-06-03 13:03:34,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_11cIFkE1R1xfyjT,true,cloudresearch,2026-06-04,2026-06-03 12:47:24,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:05:22,2026-06-04 21:04:27
R_12Y2dKvS1lI5VmL,true,cloudresearch,2026-06-04,2026-06-03 12:47:48,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_138fWPPnaRbNTjc,true,cloudresearch,2026-06-04,2026-06-03 12:49:17,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 13:30:38,2026-06-04 17:08:19
R_14ksdDqc5eH8Yww,true,cloudresearch,2026-06-04,2026-06-03 12:45:34,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:08:07,2026-06-04 21:07:47
R_166eBIfp8na81TX,true,cloudresearch,2026-06-04,2026-06-03 12:46:51,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 14:54:51,2026-06-04 22:15:01
R_17E1SYPM3hOJvYR,true,cloudresearch,2026-06-04,2026-06-03 13:05:43,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:56:42,2026-06-04 21:03:53
R_18ONUwt4ia4iCPM,true,cloudresearch,2026-06-04,2026-06-03 12:51:12,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1D6qrbQpSNqlHD4,true,cloudresearch,2026-06-04,2026-06-03 13:06:22,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:03:25,2026-06-04 21:06:21
R_1En4Irti6IW69r5,true,cloudresearch,2026-06-04,2026-06-03 12:54:14,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 13:56:25,2026-06-04 17:03:50
R_1Fg21ChRvQH14aT,true,cloudresearch,2026-06-04,2026-06-03 13:10:09,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1GIWKQroOLPr9Hb,true,cloudresearch,2026-06-04,2026-06-03 13:11:42,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1Hnl75vxwBhBQJj,false,snowball,2026-06-04,2026-05-29 16:04:38,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:09:46,2026-06-04 21:20:42
R_1HvJckqZ5TjFwwr,true,cloudresearch,2026-06-04,2026-06-03 13:08:46,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:08:16,2026-06-04 21:10:06
R_1I6YY9Y9yaSvuwN,true,cloudresearch,2026-06-04,2026-06-03 13:00:31,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:41:26,2026-06-04 21:14:14
R_1IZxeHc6W1wBXgL,true,cloudresearch,2026-06-04,2026-06-03 13:13:44,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:24:07,2026-06-04 21:15:00
R_1JN21ilKKWhEmFX,true,cloudresearch,2026-06-04,2026-06-03 13:29:29,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-04 13:24:01,2026-06-04 13:24:01
R_1KpVe2kSyA1KqS7,true,cloudresearch,2026-06-04,2026-06-03 12:46:07,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-04 13:08:00,2026-06-04 21:52:11
R_1L1lbpKpEz2Hhdz,true,cloudresearch,2026-06-04,2026-06-03 12:46:10,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-04 17:13:35,2026-06-04 17:13:35
R_1OuZbSIsphkqaMV,true,cloudresearch,2026-06-04,2026-06-03 12:48:00,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1P1DhlI7nmvKqHM,true,cloudresearch,2026-06-04,2026-06-03 13:00:36,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1QE2t2lfKk42zMd,true,cloudresearch,2026-06-04,2026-06-03 12:58:53,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:41:06,2026-06-04 21:07:02
R_1QTNluUkpDRdN6h,true,cloudresearch,2026-06-04,2026-06-03 13:09:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1Ra0FA0W317TeJF,true,cloudresearch,2026-06-04,2026-06-03 12:52:06,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 14:36:27,2026-06-04 22:23:39
R_1TRjNhAjGsgC0qZ,true,cloudresearch,2026-06-04,2026-06-03 12:45:35,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 14:03:44,2026-06-04 18:02:46
R_1Trxqg8N1npFbSF,true,cloudresearch,2026-06-04,2026-06-03 13:00:47,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1W8XyJD3qSM9FoB,true,cloudresearch,2026-06-04,2026-06-03 13:02:58,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-04 18:22:04,2026-06-04 18:22:04
R_1Xpq43Wxon98fGV,true,cloudresearch,2026-06-04,2026-06-03 13:03:45,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:09:30,2026-06-04 21:12:42
R_1aVkBy8rsUzPKMu,true,cloudresearch,2026-06-04,2026-06-03 13:17:46,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 14:05:22,2026-06-04 18:04:16
R_1aheAqBSY4wBGeJ,true,cloudresearch,2026-06-04,2026-06-03 13:07:47,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 14:04:55,2026-06-04 22:03:14
R_1dRYFTyDFBD4V9f,true,cloudresearch,2026-06-04,2026-06-03 12:50:59,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:08:21,2026-06-04 21:12:42
R_1dh0bYSliCfk7Wo,true,cloudresearch,2026-06-04,2026-06-03 12:44:53,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:25:33,2026-06-04 21:11:45
R_1dhANRBfGZfnRTz,true,cloudresearch,2026-06-04,2026-06-03 12:48:11,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 13:11:03,2026-06-04 17:24:45
R_1e36TMkGwT02qE3,true,cloudresearch,2026-06-04,2026-06-03 13:04:10,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1f9GUEhrLYl8DkN,true,cloudresearch,2026-06-04,2026-06-03 12:54:37,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1fvCnwl9FKNtSDv,true,cloudresearch,2026-06-04,2026-06-03 12:55:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1gIlc9au0p9aX29,true,cloudresearch,2026-06-04,2026-06-03 13:08:09,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1gLt05852EEqFTP,true,cloudresearch,2026-06-04,2026-06-03 12:58:15,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:22:27,2026-06-04 21:09:22
R_1gZ0MpSiwx1x5j9,true,cloudresearch,2026-06-04,2026-06-03 12:50:22,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 14:47:14,2026-06-04 18:34:33
R_1n3gwLvuiPL0dif,true,cloudresearch,2026-06-04,2026-06-03 13:15:12,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 14:08:57,2026-06-04 21:04:37
R_1nJBc89EoFktnNZ,true,cloudresearch,2026-06-04,2026-06-03 12:43:24,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1rJJOsqSsgiMvf2,true,cloudresearch,2026-06-04,2026-06-03 12:48:21,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:06:43,2026-06-04 22:02:02
R_1rqYC7M5McP65ix,true,cloudresearch,2026-06-04,2026-06-03 13:19:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 16:06:02,2026-06-05 00:11:04
R_1skmOBfiE3Y1qwh,true,cloudresearch,2026-06-04,2026-06-03 13:09:07,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:10:29,2026-06-04 21:03:03
R_1tfiO7h2SlllCA1,true,cloudresearch,2026-06-04,2026-06-03 13:27:42,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-04 15:15:01,2026-06-04 19:41:40
R_1vVX6uf5NFn8WIN,true,cloudresearch,2026-06-04,2026-06-03 13:10:32,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-04 13:45:56,2026-06-04 21:24:58
R_2EaOWAnYt6F6Kee,true,cloudresearch,2026-06-04,2026-06-03 12:45:55,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_30Q8gtWLCJGE0jT,true,cloudresearch,2026-06-04,2026-06-03 13:17:12,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
